Date,Close
2011-11-30,49.13
2011-12-01,50.29
2011-12-02,51.1
2011-12-05,51.15
2011-12-07,51.19
2011-12-08,50.17
2011-12-09,49.88
2011-12-12,48.62
2011-12-13,48.79
2011-12-14,48.85
2011-12-15,48.75
2011-12-16,47.67
2011-12-19,47.78
2011-12-20,46.44
2011-12-21,47.81
2011-12-22,48.15
2011-12-23,47.88
2011-12-26,48.67
2011-12-27,48.24
2011-12-28,48.29
2011-12-29,47.51
2011-12-30,47.34
2012-01-02,47.22
2012-01-03,48.49
2012-01-04,48.38
2012-01-05,48.22
2012-01-06,48.47
2012-01-09,48.28
2012-01-10,49.35
2012-01-11,49.44
2012-01-12,48.78
2012-01-13,49.19
2012-01-16,49.17
2012-01-17,50.1
2012-01-18,50.36
2012-01-19,50.58
2012-01-20,50.94
2012-01-23,51.06
2012-01-24,51.76
2012-01-25,51.81
2012-01-27,52.46
2012-01-30,51.92
2012-01-31,52.4
2012-02-01,52.9
2012-02-02,53.26
2012-02-03,53.81
2012-02-06,54.05
2012-02-07,53.78
2012-02-08,54.11
2012-02-09,54.6
2012-02-10,54.37
2012-02-13,54.33
2012-02-14,54.67
2012-02-15,55.62
2012-02-16,55.95
2012-02-17,56.08
2012-02-21,56.63
2012-02-22,55.48
2012-02-23,55.62
2012-02-24,55.15
2012-02-27,53.96
2012-02-28,54.67
2012-02-29,55.17
2012-03-01,54.56
2012-03-02,54.62
2012-03-05,53.94
2012-03-06,53.58
2012-03-07,53.26
2012-03-09,53.43
2012-03-12,53.67
2012-03-13,54.63
2012-03-14,54.74
2012-03-15,53.94
2012-03-16,53.4
2012-03-19,53.9
2012-03-20,52.81
2012-03-21,53.84
2012-03-22,52.47
2012-03-23,52.94
2012-03-26,52.13
2012-03-27,52.56
2012-03-28,52.15
2012-03-29,52.42
2012-03-30,53.08
2012-04-02,53.51
2012-04-03,53.7
2012-04-04,53.28
2012-04-09,52.81
2012-04-10,52.88
2012-04-11,52.85
2012-04-12,53
2012-04-13,52.31
2012-04-16,52.56
2012-04-17,53.1
2012-04-18,53.08
2012-04-19,53.77
2012-04-20,53.03
2012-04-23,52.18
2012-04-24,52.4
2012-04-25,52.5
2012-04-26,52.6
2012-04-27,52.28
2012-04-30,52.58
2012-05-02,52.65
2012-05-03,52.49
2012-05-04,51.55
2012-05-07,51.72
2012-05-08,50.85
2012-05-09,50.42
2012-05-10,50.16
2012-05-11,50.11
2012-05-14,49.2
2012-05-15,49.53
2012-05-16,48.99
2012-05-17,49.28
2012-05-18,49.53
2012-05-21,49.38
2012-05-22,49.06
2012-05-23,48.97
2012-05-24,49.48
2012-05-25,49.79
2012-05-28,50
2012-05-29,50.06
2012-05-30,49.7
2012-05-31,50.17
2012-06-01,49.16
2012-06-04,49.17
2012-06-05,49.54
2012-06-06,50.35
2012-06-07,50.79
2012-06-08,51.01
2012-06-11,50.88
2012-06-12,51.49
2012-06-13,51.48
2012-06-14,50.87
2012-06-15,51.86
2012-06-18,51.13
2012-06-19,51.42
2012-06-20,51.67
2012-06-21,52.03
2012-06-22,51.92
2012-06-25,51.76
2012-06-26,51.54
2012-06-27,51.69
2012-06-28,51.67
2012-06-29,53.33
2012-07-02,53.33
2012-07-03,53.18
2012-07-04,53.42
2012-07-05,53.63
2012-07-06,53.53
2012-07-09,53.13
2012-07-10,53.44
2012-07-11,53.33
2012-07-12,52.69
2012-07-13,52.4
2012-07-16,52.58
2012-07-17,52.24
2012-07-18,52.46
2012-07-19,52.89
2012-07-20,52.6
2012-07-23,51.69
2012-07-24,51.77
2012-07-25,51.92
2012-07-26,51.15
2012-07-27,51.47
2012-07-30,52.52
2012-07-31,52.74
2012-08-01,52.88
2012-08-02,52.53
2012-08-03,52.78
2012-08-06,52.99
2012-08-07,53.47
2012-08-08,53.58
2012-08-09,53.37
2012-08-10,53.33
2012-08-13,53.78
2012-08-14,54.15
2012-08-16,53.83
2012-08-17,53.79
2012-08-21,54.42
2012-08-22,54.39
2012-08-23,54.35
2012-08-24,53.92
2012-08-27,53.75
2012-08-28,53.81
2012-08-29,53.22
2012-08-30,53.12
2012-08-31,53.08
2012-09-03,52.66
2012-09-04,53.03
2012-09-05,52.7
2012-09-06,52.68
2012-09-07,53.93
2012-09-10,54.14
2012-09-11,54.51
2012-09-12,54.49
2012-09-13,54.67
2012-09-14,56.03
2012-09-17,56.21
2012-09-18,56.19
2012-09-20,56.03
2012-09-21,57.11
2012-09-24,57.03
2012-09-25,57.14
2012-09-26,56.76
2012-09-27,56.54
2012-09-28,57.34
2012-10-01,57.53
2012-10-03,57.58
2012-10-04,58.25
2012-10-05,57.92
2012-10-08,57.01
2012-10-09,57.3
2012-10-10,56.97
2012-10-11,57.97
2012-10-12,57.51
2012-10-15,57.6
2012-10-16,56.72
2012-10-17,56.76
2012-10-18,57.74
2012-10-19,57.2
2012-10-22,57.6
2012-10-23,57.46
2012-10-25,57.74
2012-10-29,57.09
2012-10-30,56.6
2012-10-31,56.56
2012-11-01,56.99
2012-11-02,57.22
2012-11-05,57.35
2012-11-06,57.72
2012-11-07,58.12
2012-11-08,57.78
2012-11-09,57.29
2012-11-12,57.39
2012-11-15,56.76
2012-11-16,56.25
2012-11-19,56.33
2012-11-20,55.63
2012-11-21,56.4
2012-11-22,56.6
2012-11-23,56.49
2012-11-26,56.86
2012-11-27,57.87
2012-11-29,58.48
2012-11-30,59.04
2012-12-03,59.35
2012-12-04,59.24
2012-12-05,59.38
2012-12-06,59.69
2012-12-07,60
2012-12-10,59.29
2012-12-11,59.32
2012-12-12,59.22
2012-12-13,58.8
2012-12-14,59.28
2012-12-17,59.22
2012-12-18,59.25
2012-12-19,59.55
2012-12-20,59.4
2012-12-21,58.74
2012-12-24,58.99
2012-12-26,59.55
2012-12-27,59.38
2012-12-28,59.43
2012-12-31,59.6
2013-01-01,60.24
2013-01-02,60.2
2013-01-03,60.26
2013-01-04,60.26
2013-01-07,60.38
2013-01-08,60.4
2013-01-09,60.12
2013-01-10,60.32
2013-01-11,59.86
2013-01-14,60.73
2013-01-15,60.9
2013-01-16,60.47
2013-01-17,60.9
2013-01-18,61.13
2013-01-21,61.11
2013-01-22,61
2013-01-23,60.9
2013-01-24,60.53
2013-01-25,61.1
2013-01-28,61.37
2013-01-29,60.81
2013-01-30,60.83
2013-01-31,60.58
2013-02-01,60.67
2013-02-04,60.22
2013-02-05,60.15
2013-02-06,60
2013-02-07,59.5
2013-02-08,59.49
2013-02-11,59.29
2013-02-12,59.55
2013-02-13,59.9
2013-02-14,59.5
2013-02-15,59.15
2013-02-18,59.78
2013-02-19,59.77
2013-02-20,60.19
2013-02-21,59.42
2013-02-22,59.28
2013-02-25,59.28
2013-02-26,58.37
2013-02-27,59.24
2013-02-28,57.86
2013-03-01,57.99
2013-03-04,57.79
2013-03-05,58.56
2013-03-06,59.04
2013-03-07,59.49
2013-03-08,59.9
2013-03-11,59.78
2013-03-12,59.56
2013-03-13,58.46
2013-03-14,58.91
2013-03-15,58.79
2013-03-18,57.92
2013-03-19,57.29
2013-03-20,56.94
2013-03-21,56.73
2013-03-22,56.74
2013-03-25,56.47
2013-03-26,56.57
2013-03-28,56.76
2013-04-01,57.13
2013-04-02,57.47
2013-04-03,56.75
2013-04-04,56.6
2013-04-05,55.53
2013-04-08,56.31
2013-04-09,55.92
2013-04-10,56.04
2013-04-11,56.03
2013-04-12,55.35
2013-04-15,55.71
2013-04-16,56.95
2013-04-17,56.92
2013-04-18,57.53
2013-04-22,58.1
2013-04-23,58.07
2013-04-25,58.6
2013-04-26,58.39
2013-04-29,58.62
2013-04-30,58.9
2013-05-02,59.5
2013-05-03,59.2
2013-05-06,59.37
2013-05-07,60.28
2013-05-08,60.26
2013-05-09,60.06
2013-05-10,60.51
2013-05-13,59.65
2013-05-14,59.97
2013-05-15,61.26
2013-05-16,61.17
2013-05-17,61.47
2013-05-20,61.31
2013-05-21,60.74
2013-05-22,60.7
2013-05-23,59.63
2013-05-24,59.92
2013-05-27,60.77
2013-05-28,61
2013-05-29,60.67
2013-05-30,61.19
2013-05-31,60.22
2013-06-03,59.83
2013-06-04,59.42
2013-06-05,59.49
2013-06-06,59.41
2013-06-07,59.35
2013-06-10,58.99
2013-06-11,58.38
2013-06-12,58.03
2013-06-13,57.74
2013-06-14,58.47
2013-06-17,59.42
2013-06-18,58.67
2013-06-19,58.59
2013-06-20,57.28
2013-06-21,56.98
2013-06-24,56.27
2013-06-25,56.65
2013-06-26,56.46
2013-06-27,57.12
2013-06-28,58.88
2013-07-01,59.1
2013-07-02,58.94
2013-07-03,58.57
2013-07-04,58.61
