Date,Close
2022-04-25,616.5
2022-04-26,619.54
2022-04-27,621.28
2022-04-28,623.95
2022-04-29,623.93
2022-05-04,609.49
2022-05-05,609.88
2022-05-06,599.88
2022-05-09,595.71
2022-05-10,595.91
2022-05-11,591.05
2022-05-12,592.67
2022-05-13,585.85
2022-05-16,580.14
2022-05-17,589.77
2022-05-18,593.88
2022-05-19,578.24
2022-05-20,590.45
2022-05-23,594.84
2022-05-24,592.11
2022-05-25,588.9
2022-05-26,593.5
2022-05-27,597.5
2022-05-30,612.59
2022-05-31,609.3
2022-06-01,604.48
2022-06-02,612.83
2022-06-03,613.86
2022-06-06,611.2
2022-06-07,605.81
2022-06-08,603.61
2022-06-09,602.89
2022-06-10,596.38
2022-06-13,580.67
2022-06-14,578.41
2022-06-15,578.16
2022-06-16,566.77
2022-06-17,565.16
2022-06-20,567.08
2022-06-21,576.69
2022-06-22,569.85
2022-06-23,573.92
2022-06-24,579.0
2022-06-27,580.47
2022-06-28,580.57
2022-06-29,582.9
2022-06-30,581.88
2022-07-01,580.75
2022-07-04,582.33
2022-07-05,583.33
2022-07-06,586.54
2022-07-07,591.1
2022-07-08,597.3
2022-07-11,598.12
2022-07-12,592.06
2022-07-13,588.76
2022-07-14,586.07
2022-07-15,587.52
2022-07-18,597.08
2022-07-19,597.89
2022-07-20,608.69
2022-07-21,609.31
2022-07-22,614.61
2022-07-25,613.2
2022-07-26,608.35
2022-07-27,610.51
2022-07-28,621.89
2022-07-29,629.07
2022-08-01,636.22
2022-08-02,638.56
2022-08-03,638.46
2022-08-04,641.37
2022-08-05,641.88
2022-08-08,645.33
2022-08-10,646.89
2022-08-11,652.07
2022-08-12,651.97
2022-08-16,658.41
2022-08-17,660.56
2022-08-18,662.79
2022-08-19,656.87
2022-08-22,647.38
2022-08-23,649.37
2022-08-24,648.99
2022-08-25,647.59
2022-08-26,648.03
2022-08-29,638.43
2022-08-30,651.38
2022-09-01,646.72
2022-09-02,647.78
2022-09-05,648.76
2022-09-06,650.98
2022-09-07,648.6
2022-09-08,654.13
2022-09-09,656.99
